unit_id,rule_id,rule_name,testable_from_open_data,outcome,passed,observed
lcdb2000509361,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509361,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509361,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509361,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509361,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509361,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509361,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509361,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509362,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.8230; contiguous_plantable_ha=none
lcdb2000509362,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=67.672; erosion_core=yes; area_perimeter_m=58.226
lcdb2000509362,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=18998.82; overlap_pct=67.3000; sliver_filtered_m2=18930.52
lcdb2000509362,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509362,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509362,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509362,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509362,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509362,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509362,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509362,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509447,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7669; contiguous_plantable_ha=2.7669
lcdb2000509447,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=73.222; erosion_core=yes; area_perimeter_m=61.337
lcdb2000509447,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509447,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509447,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509447,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509447,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509447,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509447,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509447,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509447,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509497,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7432; contiguous_plantable_ha=none
lcdb2000509497,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=36.765; erosion_core=yes; area_perimeter_m=35.038
lcdb2000509497,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=27431.65; overlap_pct=100.0000; sliver_filtered_m2=27431.65
lcdb2000509497,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509497,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509497,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509497,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509497,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509497,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509497,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509497,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509522,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7717; contiguous_plantable_ha=2.7717
lcdb2000509522,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=87.467; erosion_core=yes; area_perimeter_m=68.547
lcdb2000509522,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509522,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509522,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509522,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509522,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509522,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509522,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509522,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509522,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509560,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.8117; contiguous_plantable_ha=2.8117
lcdb2000509560,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=38.667; erosion_core=yes; area_perimeter_m=36.714
lcdb2000509560,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=247.62; overlap_pct=0.8807; sliver_filtered_m2=0.00
lcdb2000509560,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509560,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509560,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509560,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509560,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509560,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509560,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509560,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509564,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.6878; contiguous_plantable_ha=none
lcdb2000509564,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=85.326; erosion_core=yes; area_perimeter_m=67.140
lcdb2000509564,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=1509.34; overlap_pct=5.6155; sliver_filtered_m2=1509.31
lcdb2000509564,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509564,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Gorse and/or Broom
lcdb2000509564,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509564,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509564,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509564,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509564,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509564,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509623,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7844; contiguous_plantable_ha=2.7844
lcdb2000509623,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=96.901; erosion_core=yes; area_perimeter_m=72.464
lcdb2000509623,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=3.19; overlap_pct=0.0115; sliver_filtered_m2=0.00
lcdb2000509623,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509623,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509623,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509623,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509623,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509623,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509623,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509623,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509672,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7420; contiguous_plantable_ha=none
lcdb2000509672,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=86.339; erosion_core=yes; area_perimeter_m=67.884
lcdb2000509672,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=27420.38; overlap_pct=100.0000; sliver_filtered_m2=27420.38
lcdb2000509672,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509672,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509672,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509672,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509672,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509672,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509672,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509672,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509688,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7967; contiguous_plantable_ha=none
lcdb2000509688,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=61.681; erosion_core=yes; area_perimeter_m=54.295
lcdb2000509688,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=1567.99; overlap_pct=5.6065; sliver_filtered_m2=1567.99
lcdb2000509688,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509688,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Mixed Exotic Shrubland
lcdb2000509688,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509688,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509688,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509688,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509688,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509688,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509735,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.6211; contiguous_plantable_ha=none
lcdb2000509735,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=85.741; erosion_core=yes; area_perimeter_m=66.960
lcdb2000509735,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=26211.28; overlap_pct=100.0000; sliver_filtered_m2=26211.28
lcdb2000509735,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509735,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509735,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509735,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509735,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509735,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509735,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509735,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509745,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.6832; contiguous_plantable_ha=2.6832
lcdb2000509745,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=65.479; erosion_core=yes; area_perimeter_m=56.458
lcdb2000509745,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509745,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509745,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509745,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509745,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509745,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509745,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509745,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509745,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509763,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.8537; contiguous_plantable_ha=none
lcdb2000509763,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=35.906; erosion_core=yes; area_perimeter_m=34.354
lcdb2000509763,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=4506.49; overlap_pct=15.7917; sliver_filtered_m2=3145.95
lcdb2000509763,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509763,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509763,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509763,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509763,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509763,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509763,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509763,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509766,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.5860; contiguous_plantable_ha=2.5860
lcdb2000509766,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=81.838; erosion_core=yes; area_perimeter_m=65.003
lcdb2000509766,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509766,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509766,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509766,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509766,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509766,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509766,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509766,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509766,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509799,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.5553; contiguous_plantable_ha=none
lcdb2000509799,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=52.098; erosion_core=yes; area_perimeter_m=47.096
lcdb2000509799,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=21719.32; overlap_pct=84.9981; sliver_filtered_m2=21693.02
lcdb2000509799,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509799,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509799,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509799,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509799,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509799,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509799,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509799,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509805,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7134; contiguous_plantable_ha=none
lcdb2000509805,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=79.986; erosion_core=yes; area_perimeter_m=64.725
lcdb2000509805,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=9557.71; overlap_pct=35.2247; sliver_filtered_m2=9490.18
lcdb2000509805,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509805,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509805,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509805,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509805,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509805,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509805,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509805,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509824,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.8063; contiguous_plantable_ha=2.8063
lcdb2000509824,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=42.528; erosion_core=yes; area_perimeter_m=39.953
lcdb2000509824,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509824,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509824,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509824,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509824,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509824,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509824,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509824,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509824,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509825,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7165; contiguous_plantable_ha=none
lcdb2000509825,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=36.183; erosion_core=yes; area_perimeter_m=34.519
lcdb2000509825,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509825,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509825,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Gravel and Rock
lcdb2000509825,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509825,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509825,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509825,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509825,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509825,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509937,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.6054; contiguous_plantable_ha=none
lcdb2000509937,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=103.334; erosion_core=yes; area_perimeter_m=73.295
lcdb2000509937,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=2456.58; overlap_pct=9.4288; sliver_filtered_m2=2087.21
lcdb2000509937,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509937,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509937,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509937,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509937,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509937,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509937,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509937,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000509958,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.6692; contiguous_plantable_ha=none
lcdb2000509958,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=148.515; erosion_core=yes; area_perimeter_m=81.318
lcdb2000509958,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=24123.50; overlap_pct=90.3786; sliver_filtered_m2=24026.27
lcdb2000509958,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000509958,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000509958,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000509958,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000509958,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000509958,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000509958,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000509958,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510021,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.8566; contiguous_plantable_ha=none
lcdb2000510021,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=30.451; erosion_core=yes; area_perimeter_m=29.494
lcdb2000510021,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510021,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510021,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Lake or Pond
lcdb2000510021,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510021,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510021,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510021,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510021,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510021,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510053,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.6614; contiguous_plantable_ha=none
lcdb2000510053,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=60.501; erosion_core=yes; area_perimeter_m=53.186
lcdb2000510053,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=26614.24; overlap_pct=100.0000; sliver_filtered_m2=26614.24
lcdb2000510053,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510053,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510053,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510053,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510053,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510053,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510053,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510053,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510068,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7257; contiguous_plantable_ha=2.7257
lcdb2000510068,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=67.758; erosion_core=yes; area_perimeter_m=57.990
lcdb2000510068,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=1361.54; overlap_pct=4.9951; sliver_filtered_m2=0.00
lcdb2000510068,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510068,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510068,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510068,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510068,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb2000510068,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb2000510068,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb2000510068,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb2000510117,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.5920; contiguous_plantable_ha=6.1947
lcdb2000510117,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=50.990; erosion_core=yes; area_perimeter_m=46.341
lcdb2000510117,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510117,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb2000510117,R-05,Current land-cover proxy is potentially plantable,proxy,pass,True,Low Producing Grassland
lcdb2000510117,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb2000510117,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb2000510117,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
