unit_id,width_area_perimeter_m,area_perimeter_pass,width_equivalent_rectangle_m,equivalent_rectangle_pass,erosion_core_pass,methods_disagree
lcdb1000415818,26.318,False,27.906,False,True,True
lcdb1000415903,29.544,False,32.324,True,True,False
lcdb1000415909,27.541,False,29.107,False,True,True
lcdb1000415914,42.944,True,54.095,True,True,False
lcdb1000416014,36.257,True,41.374,True,True,False
lcdb1000416027,37.852,True,44.806,True,True,False
lcdb1000416038,30.113,True,32.611,True,True,False
lcdb1000416098,36.668,True,42.729,True,True,False
lcdb1000416118,36.541,True,43.514,True,True,False
lcdb1000416184,25.663,False,27.483,False,True,True
lcdb1000416191,37.316,True,42.879,True,True,False
lcdb1000416206,40.888,True,48.601,True,True,False
lcdb1000416216,29.747,False,32.624,True,True,False
lcdb1000416223,43.823,True,55.556,True,True,False
lcdb1000416251,53.347,True,85.57,True,True,False
lcdb1000416260,33.755,True,37.408,True,True,False
lcdb1000416325,24.592,False,26.079,False,True,True
lcdb1000416351,29.307,False,32.101,True,True,False
lcdb1000416361,38.147,True,46.789,True,True,False
lcdb1000416374,28.671,False,30.992,True,True,False
lcdb1000416395,33.969,True,38.679,True,True,False
lcdb1000416411,38.325,True,45.205,True,True,False
lcdb1000416421,39.091,True,46.828,True,True,False
lcdb1000416430,39.942,True,47.589,True,True,False
lcdb1000416452,50.97,True,77.396,True,True,False
lcdb1000416486,34.915,True,39.647,True,True,False
lcdb1000416500,42.97,True,54.431,True,True,False
lcdb1000416512,20.477,False,22.184,False,True,True
lcdb1000416533,47.757,True,66.43,True,True,False
lcdb1000416562,25.67,False,27.302,False,True,True
lcdb1000416569,41.216,True,50.141,True,True,False
lcdb1000416574,37.611,True,44.459,True,True,False
lcdb1000416601,40.82,True,49.871,True,True,False
lcdb1000416608,47.564,True,59.666,True,True,False
lcdb1000416612,40.752,True,51.231,True,True,False
lcdb1000416641,28.747,False,31.247,True,True,False
lcdb1000416646,42.509,True,52.861,True,True,False
lcdb1000416651,39.428,True,47.188,True,True,False
lcdb1000416695,32.926,True,36.777,True,True,False
lcdb1000416701,52.256,True,80.9,True,True,False
lcdb1000416715,33.647,True,38.243,True,True,False
lcdb1000416769,35.366,True,40.409,True,True,False
lcdb1000416778,37.244,True,44.224,True,True,False
lcdb1000416802,38.733,True,45.97,True,True,False
lcdb1000416839,47.648,True,70.381,True,True,False
lcdb1000416862,40.615,True,53.051,True,True,False
lcdb1000416869,42.164,True,51.61,True,True,False
lcdb1000416895,44.368,True,58.644,True,True,False
lcdb1000416909,39.913,True,48.838,True,True,False
lcdb1000416939,37.627,True,45.739,True,True,False
lcdb1000416981,34.226,True,39.481,True,True,False
lcdb1000417014,37.378,True,43.718,True,True,False
lcdb1000417033,34.596,True,40.017,True,True,False
lcdb1000417038,43.925,True,60.321,True,True,False
lcdb1000417048,34.766,True,40.516,True,True,False
lcdb1000417056,45.403,True,68.782,True,True,False
lcdb1000417082,47.134,True,68.497,True,True,False
lcdb1000417112,27.537,False,30.667,True,True,False
lcdb1000417115,26.513,False,28.491,False,True,True
lcdb1000417131,46.164,True,71.528,True,True,False
lcdb1000417138,43.76,True,66.702,True,True,False
lcdb1000417205,28.795,False,31.996,True,True,False
lcdb1000417207,36.946,True,45.468,True,True,False
lcdb1000417260,29.504,False,32.744,True,True,False
lcdb1000417301,39.449,True,47.89,True,True,False
lcdb1000417306,59.171,True,71.04,True,True,False
lcdb1000417310,48.86,True,69.175,True,True,False
lcdb1000417342,38.159,True,45.601,True,True,False
lcdb1000417347,23.545,False,24.97,False,True,True
lcdb1000417357,31.785,True,35.642,True,True,False
lcdb1000417371,39.094,True,48.01,True,True,False
lcdb1000417388,36.43,True,45.234,True,True,False
lcdb1000417424,46.921,True,69.6,True,True,False
lcdb1000417431,29.007,False,32.053,True,True,False
lcdb1000417434,33.902,True,39.849,True,True,False
lcdb1000417448,33.529,True,38.865,True,True,False
lcdb1000417456,34.968,True,40.795,True,True,False
lcdb1000417461,44.303,True,60.8,True,True,False
lcdb1000417482,38.257,True,47.412,True,True,False
lcdb1000417550,33.226,True,36.943,True,True,False
lcdb1000417557,36.047,True,42.628,True,True,False
lcdb1000417564,25.86,False,28.175,False,True,True
lcdb1000417565,19.007,False,19.877,False,True,True
lcdb1000417583,33.133,True,37.863,True,True,False
lcdb1000417597,25.635,False,27.995,False,True,True
lcdb1000417601,33.215,True,38.183,True,True,False
lcdb1000417614,32.131,True,35.93,True,True,False
lcdb1000417624,24.477,False,26.879,False,True,True
lcdb1000417652,48.359,True,72.052,True,True,False
lcdb1000417696,33.396,True,38.331,True,True,False
lcdb1000417732,23.588,False,25.122,False,True,True
lcdb1000417738,40.879,True,54.883,True,True,False
lcdb1000417747,42.019,True,58.148,True,True,False
lcdb1000417763,24.497,False,26.358,False,True,True
lcdb1000417770,45.779,True,64.672,True,True,False
lcdb1000417797,38.011,True,47.769,True,True,False
lcdb1000417799,40.135,True,50.063,True,True,False
lcdb1000417811,30.62,True,34.47,True,True,False
lcdb1000417817,22.375,False,23.815,False,True,True
lcdb1000417845,40.415,True,56.647,True,True,False
lcdb1000417868,38.002,True,46.871,True,True,False
lcdb1000417897,52.421,True,63.231,True,True,False
lcdb1000417905,39.288,True,49.322,True,True,False
lcdb1000417919,40.296,True,51.803,True,True,False
lcdb1000417937,29.757,False,33.518,True,True,False
lcdb1000417955,37.528,True,45.133,True,True,False
lcdb1000417968,40.461,True,53.233,True,True,False
lcdb1000417987,22.673,False,24.345,False,True,True
lcdb1000417997,42.031,True,60.611,True,True,False
lcdb1000418022,31.264,True,35.159,True,True,False
lcdb1000418065,38.786,True,48.822,True,True,False
lcdb1000418095,35.244,True,45.122,True,True,False
lcdb1000418158,51.505,True,88.178,True,True,False
lcdb1000418164,34.376,True,40.599,True,True,False
lcdb1000418184,27.649,False,31.176,True,True,False
lcdb1000418202,36.548,True,45.988,True,True,False
lcdb1000418275,33.252,True,38.288,True,True,False
lcdb1000418287,32.198,True,37.764,True,True,False
lcdb1000418337,39.79,True,49.975,True,True,False
lcdb1000418357,24.579,False,26.73,False,True,True
lcdb1000418363,31.473,True,37.217,True,True,False
lcdb1000418365,33.679,True,42.506,True,True,False
lcdb1000418390,49.124,True,94.545,True,True,False
lcdb1000418422,32.258,True,39.38,True,True,False
lcdb1000418430,36.519,True,45.091,True,True,False
lcdb1000418480,37.406,True,45.221,True,True,False
lcdb1000418519,44.761,True,86.146,True,True,False
lcdb1000418550,19.503,False,20.474,False,True,True
lcdb1000418567,30.329,True,34.144,True,True,False
lcdb1000418569,32.778,True,38.558,True,True,False
lcdb1000418573,43.324,True,77.266,True,True,False
lcdb1000418593,26.35,False,29.263,False,True,True
lcdb1000418618,45.665,True,83.604,True,True,False
lcdb1000418659,34.05,True,42.284,True,True,False
lcdb1000418660,30.687,True,35.824,True,True,False
lcdb1000418673,32.046,True,37.915,True,True,False
lcdb1000418680,32.094,True,38.286,True,True,False
lcdb1000418687,31.508,True,37.146,True,True,False
lcdb1000418714,40.505,True,59.123,True,True,False
lcdb1000418715,28.355,False,32.438,True,True,False
lcdb1000418727,38.838,True,49.393,True,True,False
lcdb1000418735,39.039,True,52.81,True,True,False
lcdb1000418742,35.642,True,44.303,True,True,False
lcdb1000418754,22.701,False,24.317,False,True,True
lcdb1000418778,28.976,False,33.128,True,True,False
lcdb1000418779,41.119,True,61.767,True,True,False
lcdb1000418780,35.335,True,47.592,True,True,False
lcdb1000418790,31.658,True,36.794,True,True,False
lcdb1000418802,39.174,True,51.287,True,True,False
lcdb1000418803,40.476,True,61.679,True,True,False
lcdb1000418808,33.415,True,40.479,True,True,False
lcdb1000418818,39.938,True,52.01,True,True,False
lcdb1000418819,33.651,True,42.528,True,True,False
lcdb1000418892,22.962,False,24.632,False,True,True
lcdb1000418904,44.37,True,88.418,True,True,False
lcdb1000418958,36.133,True,47.531,True,True,False
lcdb1000418970,22.087,False,24.012,False,True,True
lcdb1000418982,38.403,True,54.265,True,True,False
lcdb1000418992,34.848,True,44.734,True,True,False
lcdb1000419012,38.933,True,57.381,True,True,False
lcdb1000419025,32.781,True,39.089,True,True,False
lcdb1000419037,36.002,True,48.081,True,True,False
lcdb1000419088,31.681,True,37.586,True,True,False
lcdb1000419102,29.52,False,33.265,True,True,False
lcdb1000419134,25.788,False,28.882,False,True,True
lcdb1000419203,39.619,True,60.52,True,True,False
lcdb1000419205,26.254,False,29.143,False,True,True
lcdb1000419206,27.245,False,31.196,True,True,False
lcdb1000419209,36.911,True,59.567,True,True,False
lcdb1000419235,21.662,False,23.699,False,True,True
lcdb1000419304,38.838,True,49.89,True,True,False
lcdb1000419308,28.894,False,33.175,True,True,False
lcdb1000419346,31.168,True,37.212,True,True,False
lcdb1000419364,32.39,True,39.997,True,True,False
lcdb1000419375,20.171,False,21.79,False,True,True
lcdb1000419416,18.494,False,20.045,False,True,True
lcdb1000419420,33.555,True,43.041,True,True,False
lcdb1000419429,20.389,False,21.912,False,True,True
lcdb1000419443,26.343,False,30.352,True,True,False
lcdb1000419452,35.703,True,47.787,True,True,False
lcdb1000419467,36.775,True,49.33,True,True,False
lcdb1000419476,37.45,True,50.013,True,True,False
lcdb1000419487,35.174,True,45.775,True,True,False
lcdb1000419513,32.503,True,39.771,True,True,False
lcdb1000419542,24.737,False,28.26,False,True,True
lcdb1000419551,36.079,True,50.748,True,True,False
lcdb1000419599,25.547,False,28.333,False,True,True
lcdb1000419643,32.195,True,40.936,True,True,False
lcdb1000419649,23.877,False,26.117,False,True,True
lcdb1000419693,32.899,True,42.303,True,True,False
lcdb1000419702,22.971,False,25.14,False,True,True
lcdb1000419722,35.446,True,45.948,True,True,False
lcdb1000419748,33.91,True,44.212,True,True,False
lcdb1000419756,31.962,True,37.504,True,True,False
lcdb1000419763,30.153,True,36.903,True,True,False
lcdb1000419773,29.596,False,34.991,True,True,False
lcdb1000419784,28.005,False,32.851,True,True,False
lcdb1000419823,39.958,True,69.946,True,True,False
lcdb1000419824,34.781,True,45.492,True,True,False
lcdb1000419851,23.536,False,25.943,False,True,True
lcdb1000419859,31.958,True,40.244,True,True,False
lcdb1000419878,23.69,False,26.285,False,True,True
lcdb1000419887,38.323,True,51.971,True,True,False
lcdb1000419918,31.236,True,38.705,True,True,False
lcdb1000419946,19.107,False,20.795,False,True,True
lcdb1000419949,37.703,True,64.249,True,True,False
lcdb1000419951,26.245,False,29.706,False,True,True
lcdb1000419975,28.005,False,32.637,True,True,False
lcdb1000419980,35.107,True,46.813,True,True,False
lcdb1000420014,35.841,True,71.093,True,True,False
lcdb1000420025,33.061,True,43.347,True,True,False
lcdb1000420029,19.567,False,21.242,False,True,True
lcdb1000420067,29.482,False,35.82,True,True,False
lcdb1000420083,27.749,False,32.589,True,True,False
lcdb1000420088,26.041,False,29.575,False,True,True
lcdb1000420130,35.562,True,49.772,True,True,False
lcdb1000420152,29.071,False,35.681,True,True,False
lcdb1000420171,34.142,True,45.453,True,True,False
lcdb1000420177,25.556,False,28.913,False,True,True
lcdb1000420192,28.09,False,34.353,True,True,False
lcdb1000420197,35.568,True,48.848,True,True,False
lcdb1000420250,21.407,False,24.524,False,True,True
lcdb1000420269,25.935,False,30.123,True,True,False
lcdb1000420294,27.705,False,32.17,True,True,False
lcdb1000420315,37.442,True,71.328,True,True,False
lcdb1000420369,31.509,True,40.546,True,True,False
lcdb1000420390,39.511,True,65.129,True,True,False
lcdb1000420415,31.537,True,39.841,True,True,False
lcdb1000420445,29.294,False,34.492,True,True,False
lcdb1000420541,31.287,True,43.666,True,True,False
lcdb1000420546,31.183,True,41.497,True,True,False
lcdb1000420581,31.543,True,39.132,True,True,False
lcdb1000420593,30.148,True,36.404,True,True,False
lcdb1000420610,39.54,True,76.735,True,True,False
lcdb1000420686,24.009,False,26.66,False,True,True
lcdb1000420697,19.892,False,21.527,False,True,True
lcdb1000420709,29.853,False,38.028,True,True,False
lcdb1000420785,34.639,True,49.482,True,True,False
lcdb1000420786,22.491,False,24.986,False,True,True
lcdb1000420813,23.44,False,26.744,False,True,True
lcdb1000420876,33.871,True,50.262,True,True,False
lcdb1000420919,25.312,False,31.699,True,True,False
lcdb1000420950,32.782,True,47.666,True,True,False
lcdb1000421064,22.254,False,24.928,False,True,True
lcdb1000421088,31.734,True,43.077,True,True,False
lcdb1000421120,16.703,False,17.411,False,True,True
lcdb1000421124,15.455,False,16.306,False,True,True
lcdb1000421135,27.19,False,32.895,True,True,False
lcdb1000421156,31.598,True,47.226,True,True,False
lcdb1000421210,18.331,False,19.914,False,True,True
lcdb1000421235,20.021,False,21.612,False,True,True
lcdb1000421278,32.666,True,57.816,True,True,False
lcdb1000421361,18.84,False,20.792,False,True,True
lcdb1000421368,29.841,False,41.315,True,True,False
lcdb1000421402,34.5,True,67.88,True,True,False
lcdb1000421406,20.028,False,21.813,False,True,True
lcdb1000421408,20.813,False,23.646,False,True,True
lcdb1000421410,24.758,False,30.549,True,True,False
lcdb1000421433,23.43,False,27.254,False,True,True
lcdb1000421442,19.838,False,22.42,False,True,True
lcdb1000421455,27.471,False,36.294,True,True,False
lcdb1000421566,21.33,False,24.189,False,True,True
lcdb1000421585,27.442,False,34.522,True,True,False
lcdb1000421589,21.652,False,24.108,False,True,True
lcdb1000421702,25.2,False,31.305,True,True,False
lcdb1000421765,18.698,False,20.197,False,False,False
lcdb1000421779,26.108,False,38.334,True,True,False
lcdb1000421783,26.578,False,37.193,True,True,False
lcdb1000421788,22.484,False,28.16,False,True,True
lcdb1000421921,25.679,False,35.465,True,True,False
lcdb1000421944,25.05,False,30.984,True,True,False
lcdb1000421954,25.869,False,36.01,True,True,False
lcdb1000421989,20.173,False,22.785,False,True,True
lcdb1000422006,18.59,False,20.961,False,True,True
lcdb1000422068,25.408,False,30.715,True,True,False
lcdb1000422100,27.963,False,39.353,True,True,False
lcdb1000422126,21.01,False,24.694,False,True,True
lcdb1000422208,27.398,False,37.34,True,True,False
lcdb1000422258,16.868,False,18.869,False,False,False
lcdb1000422287,25.022,False,35.693,True,True,False
lcdb1000422345,25.534,False,31.207,True,True,False
lcdb1000422459,23.063,False,29.089,False,True,True
lcdb1000422481,22.85,False,33.894,True,True,False
lcdb1000422540,22.418,False,29.805,False,True,True
lcdb1000422687,22.477,False,30.004,True,True,False
lcdb1000422716,21.563,False,28.539,False,True,True
lcdb1000422722,15.994,False,17.934,False,False,False
lcdb1000422744,19.296,False,23.561,False,True,True
lcdb1000422756,25.022,False,33.755,True,True,False
lcdb1000422883,19.822,False,24.334,False,True,True
lcdb1000422929,20.947,False,25.163,False,True,True
lcdb1000422941,25.014,False,49.947,True,True,False
lcdb1000422975,24.215,False,31.635,True,True,False
lcdb1000422977,28.314,False,50.557,True,True,False
lcdb1000423002,18.242,False,21.547,False,True,True
lcdb1000423074,25.007,False,35.378,True,True,False
lcdb1000423094,18.192,False,22.398,False,True,True
lcdb1000423320,19.489,False,25.047,False,True,True
lcdb1000423359,22.818,False,32.828,True,True,False
lcdb1000423458,21.643,False,30.904,True,True,False
lcdb1000423483,20.735,False,25.366,False,True,True
lcdb1000423566,19.831,False,28.363,False,True,True
lcdb1000423995,13.519,False,16.584,False,False,False
lcdb1000450015,202.262,True,203.83,True,True,False
lcdb1000450047,391.758,True,420.557,True,True,False
lcdb1000450055,222.741,True,235.466,True,True,False
lcdb1000450100,302.261,True,336.678,True,True,False
lcdb1000450182,87.121,True,88.371,True,True,False
lcdb1000450198,255.013,True,301.786,True,True,False
lcdb1000450220,69.845,True,70.612,True,True,False
lcdb1000450278,68.442,True,72.084,True,True,False
lcdb1000450330,105.873,True,109.882,True,True,False
lcdb1000450366,240.995,True,301.14,True,True,False
lcdb1000450458,74.826,True,79.461,True,True,False
lcdb1000450517,136.963,True,152.471,True,True,False
lcdb1000450555,50.488,True,62.443,True,True,False
lcdb1000450624,33.725,True,34.146,True,True,False
lcdb1000450630,162.679,True,199.023,True,True,False
lcdb1000450639,116.872,True,127.909,True,True,False
lcdb1000450717,85.485,True,89.946,True,True,False
lcdb1000450898,113.091,True,128.748,True,True,False
lcdb1000450903,71.488,True,74.697,True,True,False
lcdb1000450930,79.92,True,84.611,True,True,False
lcdb1000451048,139.961,True,184.468,True,True,False
lcdb1000451068,45.559,True,47.309,True,True,False
lcdb1000451132,96.605,True,107.332,True,True,False
lcdb1000451177,58.076,True,60.283,True,True,False
lcdb1000451202,59.797,True,62.193,True,True,False
lcdb1000451394,37.306,True,40.579,True,True,False
lcdb1000451460,111.933,True,139.208,True,True,False
lcdb1000451919,80.509,True,93.76,True,True,False
lcdb1000451927,56.08,True,59.644,True,True,False
lcdb1000451965,84.471,True,99.123,True,True,False
lcdb1000452124,79.677,True,94.566,True,True,False
lcdb1000452165,54.929,True,58.91,True,True,False
lcdb1000452200,71.8,True,81.079,True,True,False
lcdb1000452227,50.724,True,53.557,True,True,False
lcdb1000452238,56.615,True,61.052,True,True,False
lcdb1000452291,89.065,True,112.853,True,True,False
lcdb1000452371,24.042,False,24.368,False,True,True
lcdb1000452703,59.674,True,66.303,True,True,False
lcdb1000452770,71.439,True,84.258,True,True,False
lcdb1000452836,70.164,True,82.783,True,True,False
lcdb1000453025,79.59,True,106.249,True,True,False
lcdb1000453054,90.921,True,143.025,True,True,False
lcdb1000453140,55.451,True,62.398,True,True,False
lcdb1000453190,63.012,True,73.756,True,True,False
lcdb1000453400,66.523,True,80.407,True,True,False
lcdb1000453434,22.458,False,22.848,False,True,True
lcdb1000453583,24.23,False,24.75,False,True,True
lcdb1000453600,36.665,True,38.611,True,True,False
lcdb1000453837,34.943,True,41.723,True,True,False
lcdb1000453894,63.702,True,78.273,True,True,False
lcdb1000453900,40.367,True,42.991,True,True,False
lcdb1000454036,50.089,True,55.742,True,True,False
lcdb1000454256,52.166,True,59.539,True,True,False
lcdb1000454693,71.718,True,112.15,True,True,False
lcdb1000454942,64.499,True,84.187,True,True,False
lcdb1000455029,42.212,True,46.313,True,True,False
lcdb1000455067,34.703,True,37.022,True,True,False
lcdb1000455109,33.61,True,35.691,True,True,False
lcdb1000455129,25.191,False,25.971,False,True,True
lcdb1000455135,41.222,True,45.091,True,True,False
lcdb1000455223,46.571,True,52.569,True,True,False
lcdb1000455348,65.061,True,95.66,True,True,False
lcdb1000455399,46.391,True,52.719,True,True,False
lcdb1000455520,64.543,True,98.916,True,True,False
lcdb1000455702,46.649,True,53.237,True,True,False
lcdb1000455712,54.232,True,75.175,True,True,False
lcdb1000455716,39.724,True,43.589,True,True,False
lcdb1000455870,29.638,False,30.993,True,True,False
lcdb1000456299,57.519,True,78.293,True,True,False
lcdb1000456419,29.817,False,31.681,True,True,False
lcdb1000457407,57.874,True,84.079,True,True,False
lcdb1000457449,39.756,True,44.424,True,True,False
lcdb1000457650,40.923,True,46.854,True,True,False
lcdb1000457961,53.182,True,68.247,True,True,False
lcdb1000458300,26.693,False,28.291,False,True,True
lcdb1000458414,52.89,True,72.939,True,True,False
lcdb1000459008,35.966,True,42.068,True,True,False
lcdb1000459289,41.526,True,49.413,True,True,False
lcdb1000459694,45.317,True,58.659,True,True,False
lcdb1000459715,26.225,False,28.381,False,True,True
lcdb1000459753-part-1,1.591,False,1.604,False,False,False
lcdb1000459753-part-2,1.273,False,1.294,False,False,False
lcdb1000460038-part-1,4.926,False,5.402,False,False,False
lcdb1000460038-part-2,2.333,False,2.377,False,False,False
lcdb1000460236,34.588,True,38.617,True,True,False
lcdb1000460365,42.154,True,52.141,True,True,False
lcdb1000460736,50.512,True,77.617,True,True,False
lcdb1000460753,22.183,False,23.082,False,True,True
lcdb1000461104,40.473,True,50.346,True,True,False
lcdb1000461575,38.331,True,46.516,True,True,False
lcdb1000461909,44.241,True,56.16,True,True,False
lcdb1000462358,25.038,False,26.726,False,True,True
lcdb1000462574,29.128,False,32.065,True,True,False
lcdb1000463333,34.602,True,40.908,True,True,False
lcdb1000463348,36.03,True,54.226,True,True,False
lcdb1000463636,23.563,False,25.975,False,True,True
lcdb1000463743,28.119,False,31.151,True,True,False
lcdb1000463752,28.441,False,31.737,True,True,False
lcdb1000463798,36.171,True,45.062,True,True,False
lcdb1000463799,38.444,True,49.47,True,True,False
lcdb1000463809,45.355,True,86.987,True,True,False
lcdb1000463821,30.83,True,35.42,True,True,False
lcdb1000463822,40.928,True,55.375,True,True,False
lcdb1000463915,31.572,True,38.657,True,True,False
lcdb1000463929,17.264,False,18.101,False,True,True
lcdb1000463953,19.248,False,20.456,False,True,True
lcdb1000463971,28.329,False,34.172,True,True,False
lcdb1000463974,34.701,True,39.179,True,True,False
lcdb1000463995,25.636,False,29.147,False,True,True
lcdb1000464004,16.407,False,17.384,False,True,True
lcdb1000464005,39.187,True,55.135,True,True,False
lcdb1000464026,37.184,True,53.585,True,True,False
lcdb1000464029,27.873,False,33.711,True,True,False
lcdb1000464056,19.824,False,21.982,False,True,True
lcdb1000464089,20.36,False,21.974,False,True,True
lcdb1000464103,14.169,False,14.82,False,False,False
lcdb1000464147,29.873,False,38.015,True,True,False
lcdb1000464154,30.492,True,52.004,True,True,False
lcdb1000464171,26.872,False,35.727,True,True,False
lcdb1000464177,17.902,False,19.649,False,True,True
lcdb1000464192,35.144,True,62.438,True,True,False
lcdb1000464193,18.957,False,21.722,False,True,True
lcdb1000464206,29.422,False,43.632,True,True,False
lcdb1000464208,20.011,False,22.373,False,True,True
lcdb1000464226,19.532,False,23.901,False,True,True
lcdb1000464228,27.553,False,53.82,True,True,False
lcdb1000464238,22.972,False,27.81,False,True,True
lcdb1000464241,20.476,False,24.687,False,True,True
lcdb1000464242,26.716,False,44.599,True,True,False
lcdb1000464250,30.456,True,58.418,True,True,False
lcdb1000464255,21.466,False,25.277,False,True,True
lcdb1000464264,16.751,False,18.885,False,True,True
lcdb1000464288,7.973,False,8.22,False,False,False
lcdb1000464293,9.11,False,9.741,False,False,False
lcdb1000464301,26.689,False,52.781,True,True,False
lcdb1000464314,23.034,False,35.978,True,True,False
lcdb1000464324,16.399,False,20.319,False,True,True
lcdb1000464336,22.308,False,29.545,False,True,True
lcdb1000464338,20.202,False,29.422,False,True,True
lcdb1000464349,21.382,False,27.83,False,True,True
lcdb1000464382,15.783,False,22.131,False,True,True
lcdb1000464385,8.952,False,10.285,False,False,False
lcdb1000464387,11.475,False,14.314,False,False,False
lcdb1000464390,12.633,False,15.608,False,False,False
lcdb1000500003,147.438,True,190.197,True,True,False
lcdb1000500200-part-1,172.544,True,179.191,True,True,False
lcdb1000500200-part-2,16.616,False,19.964,False,False,False
lcdb1000500200-part-3,6.154,False,6.452,False,False,False
lcdb1000500200-part-4,5.795,False,6.149,False,False,False
lcdb1000500200-part-5,4.119,False,4.426,False,False,False
lcdb1000500331,54.665,True,57.71,True,True,False
lcdb1000502944,1.565,False,1.606,False,False,False
lcdb1000504483-part-1,57.653,True,62.614,True,True,False
lcdb1000504483-part-2,1.005,False,1.18,False,False,False
lcdb1000505937-part-1,28.884,False,30.899,True,True,False
lcdb1000505937-part-2,10.648,False,11.076,False,False,False
lcdb1000509295,29.629,False,30.806,True,True,False
lcdb1000509992,6.561,False,7.43,False,False,False
lcdb1000514170,3.55,False,3.681,False,False,False
lcdb1000515246,24.721,False,26.638,False,True,True
lcdb1000609823,40.376,True,66.156,True,True,False
lcdb1000609847,53.377,True,67.4,True,True,False
lcdb1000609848,53.487,True,73.681,True,True,False
lcdb1000609942,50.406,True,61.563,True,True,False
lcdb1000609944,37.367,True,40.941,True,True,False
lcdb1000609945,37.617,True,40.7,True,True,False
lcdb1000609946,41.414,True,46.524,True,True,False
lcdb1000609947,49.729,True,54.666,True,True,False
lcdb1000609951,47.802,True,52.842,True,True,False
lcdb1000609990,59.169,True,69.147,True,True,False
lcdb1000609991,99.741,True,127.547,True,True,False
lcdb1000610088,35.998,True,38.721,True,True,False
lcdb1000610108,21.911,False,28.266,False,True,True
lcdb1000610109,28.773,False,37.333,True,True,False
lcdb1000610115,50.771,True,63.672,True,True,False
lcdb1000610116,40.958,True,43.75,True,True,False
lcdb1000610163,80.857,True,102.055,True,True,False
lcdb1000610165,6.473,False,6.89,False,False,False
lcdb1000610171,42.436,True,44.781,True,True,False
lcdb1000610172,33.576,True,35.351,True,True,False
lcdb1000610173,23.253,False,25.588,False,True,True
lcdb1000610174,49.583,True,69.812,True,True,False
lcdb1000610834,34.083,True,39.427,True,True,False
lcdb1000610835,66.621,True,71.835,True,True,False
lcdb1000610836,43.063,True,54.246,True,True,False
lcdb1000610837,35.418,True,36.229,True,True,False
lcdb1000610838,34.083,True,35.346,True,True,False
lcdb1000610839,50.973,True,56.178,True,True,False
lcdb1000610840,107.445,True,107.922,True,True,False
lcdb1000610841,29.499,False,32.9,True,True,False
lcdb1000610848,29.044,False,35.249,True,True,False
lcdb1000610849,23.378,False,26.011,False,True,True
lcdb1000610857,68.24,True,76.359,True,True,False
lcdb1000610897,59.037,True,62.74,True,True,False
lcdb1000610898,60.234,True,65.213,True,True,False
lcdb1000610899,43.463,True,46.527,True,True,False
lcdb1000610900,60.673,True,117.792,True,True,False
lcdb1000610901,53.966,True,80.219,True,True,False
lcdb1000610902,71.01,True,76.299,True,True,False
lcdb1000610903,94.374,True,113.244,True,True,False
lcdb1000610904,64.921,True,99.459,True,True,False
lcdb1000610907,46.611,True,51.142,True,True,False
lcdb1000610908,39.393,True,44.298,True,True,False
lcdb1000610909,34.95,True,38.121,True,True,False
lcdb1000610910,18.522,False,18.986,False,True,True
lcdb1000610911,30.516,True,33.215,True,True,False
lcdb1000610913,35.921,True,39.782,True,True,False
lcdb1000610914,39.674,True,41.024,True,True,False
lcdb1000610915,15.32,False,16.175,False,True,True
lcdb1000610917,53.556,True,70.323,True,True,False
lcdb1000610918,33.785,True,39.122,True,True,False
lcdb1000610919,49.716,True,57.3,True,True,False
lcdb1000610920,52.341,True,72.891,True,True,False
lcdb1000610922,44.874,True,65.017,True,True,False
lcdb1000610923,45.25,True,50.824,True,True,False
lcdb1000610926,44.447,True,53.704,True,True,False
lcdb1000610927,56.853,True,67.613,True,True,False
lcdb1000610928,24.586,False,29.476,False,True,True
lcdb1000610933,53.228,True,81.733,True,True,False
lcdb1000610935,64.657,True,123.756,True,True,False
lcdb1000610937,26.365,False,51.152,True,True,False
lcdb1000610956-part-1,7.446,False,7.548,False,False,False
lcdb1000610956-part-2,5.366,False,5.457,False,False,False
lcdb1000610956-part-3,6.045,False,6.236,False,False,False
lcdb1000610956-part-4,5.265,False,5.42,False,False,False
lcdb1000610956-part-5,4.296,False,4.393,False,False,False
lcdb1000610956-part-6,8.382,False,9.457,False,False,False
lcdb1000610956-part-7,3.362,False,3.513,False,False,False
lcdb1000610956-part-8,1.033,False,1.06,False,False,False
lcdb1000610956-part-9,0.544,False,0.549,False,False,False
lcdb1000610958,58.278,True,80.499,True,True,False
lcdb1000610960,38.158,True,48.632,True,True,False
lcdb1000610981,37.939,True,40.43,True,True,False
lcdb1000611170,9.891,False,11.937,False,False,False
lcdb1000611205,91.158,True,114.84,True,True,False
lcdb1000611216,31.963,True,35.444,True,True,False
lcdb1000611220,50.002,True,57.136,True,True,False
lcdb1000611221,25.528,False,27.389,False,True,True
lcdb1000611222,40.681,True,47.97,True,True,False
lcdb1000611223,35.799,True,38.515,True,True,False
lcdb1000611224,43.965,True,45.844,True,True,False
lcdb1000611225,28.541,False,30.428,True,True,False
lcdb1000611226,40.438,True,48.597,True,True,False
lcdb1000611227,39.604,True,43.314,True,True,False
lcdb1000611228,31.997,True,35.054,True,True,False
lcdb1000611229,39.792,True,44.785,True,True,False
lcdb1000611231,82.1,True,98.764,True,True,False
lcdb1000611235,29.402,False,32.217,True,True,False
lcdb1000611236,146.781,True,177.903,True,True,False
lcdb1000611237,32.373,True,36.499,True,True,False
